品牌,车系,排量与年份,机滤,空调滤,空气滤,机油
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,,2006.03-2014 - 2.4,汉格斯特 Hengst ￥76.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥94.0,美孚 美孚1号 0W-40 ￥552.0
,,,曼牌 Mann ￥110.0,四效空调滤清器 ￥129.0,曼牌 Mann ￥122.0,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,S40,2004.01-2014 - 2.5 T5,汉格斯特 Hengst ￥76.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥94.0,美孚 美孚1号 0W-40 ￥552.0
,,,曼牌 Mann ￥110.0,四效空调滤清器 ￥129.0,曼牌 Mann ￥122.0,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,,2006.10-2014 - 2.0,马勒 ￥26.0,三效空调滤清器 ￥119.0,马勒 ￥49.0,美孚 美孚1号 0W-40 ￥460.0
,,,,四效空调滤清器 ￥129.0,汉格斯特 Hengst ￥69.0,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥387.0
,,2004.01-2014 - 2.4,汉格斯特 Hengst ￥76.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥94.0,美孚 美孚1号 0W-40 ￥552.0
,,,曼牌 Mann ￥110.0,四效空调滤清器 ￥129.0,曼牌 Mann ￥122.0,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,,2005.01-2014 - 1.6,马勒 ￥26.0,三效空调滤清器 ￥119.0,马勒 ￥49.0,美孚 美孚1号 0W-40 ￥368.0
,,,汉格斯特 Hengst ￥44.0,四效空调滤清器 ￥129.0,汉格斯特 Hengst ￥69.0,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥299.0
,,1995.07-2004.02 - 2.0 16V,汉格斯特 Hengst ￥72.0,,,美孚 美孚1号 0W-40 ￥552.0
,,,,,,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,S60,2007.01-2010.10 - 2.0T,汉格斯特 Hengst ￥72.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥141.0,美孚 美孚1号 0W-40 ￥552.0
,,,,,,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,,2010.11-2014 - 2.0T,曼牌 Mann ￥110.0,三效空调滤清器 ￥119.0,曼牌 Mann ￥122.0,美孚 美孚1号 0W-40 ￥552.0
,,,,四效空调滤清器 ￥189.0,,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,,2010.07-2014 - 2.0 T,汉格斯特 Hengst ￥44.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥141.0,美孚 美孚1号 0W-40 ￥552.0
,,,,四效空调滤清器 ￥189.0,,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,,2001.09-2006.12 - 2.0 T,汉格斯特 Hengst ￥72.0,三效空调滤清器 ￥119.0,,美孚 美孚1号 0W-40 ￥552.0
,,,,,,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,,2010.11-2014 - 1.6 T4,汉格斯特 Hengst ￥44.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥141.0,美孚 美孚1号 0W-40 ￥368.0
,,,,四效空调滤清器 ￥189.0,,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥299.0
,,2010.11-2014 - 1.6 T3,汉格斯特 Hengst ￥44.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥141.0,美孚 美孚1号 0W-40 ￥368.0
,,,,四效空调滤清器 ￥189.0,,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥299.0
,,2000.11-2014 - 2.4,汉格斯特 Hengst ￥72.0,三效空调滤清器 ￥119.0,,美孚 美孚1号 0W-40 ￥552.0
,,,,,,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,S80,2006.03-2014 - 3.2,汉格斯特 Hengst ￥80.0,三效空调滤清器 ￥119.0,,美孚 美孚1号 0W-40 ￥736.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥189.0,,壳牌 灰喜力ULTRA 5W-40 ￥760.0
,,,,,,嘉实多 极护 SN 0W-40 ￥752.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥496.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥856.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥820.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥456.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥598.0
,,2007.01-2014 - 3.0 T6,汉格斯特 Hengst ￥80.0,三效空调滤清器 ￥119.0,,美孚 美孚1号 0W-40 ￥736.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥189.0,,壳牌 灰喜力ULTRA 5W-40 ￥760.0
,,,,,,嘉实多 极护 SN 0W-40 ￥752.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥496.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥856.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥820.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥456.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥598.0
,,2006.03-2014 - 2.5 T,汉格斯特 Hengst ￥76.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥94.0,美孚 美孚1号 0W-40 ￥552.0
,,,曼牌 Mann ￥110.0,四效空调滤清器 ￥189.0,曼牌 Mann ￥122.0,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,,2000.06-2006.07 - 2.4 T,汉格斯特 Hengst ￥72.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥141.0,美孚 美孚1号 0W-40 ￥552.0
,,,,,,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,XC60,2008.10-2014 - 3.0 T6,汉格斯特 Hengst ￥80.0,三效空调滤清器 ￥119.0,,美孚 美孚1号 0W-40 ￥736.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥189.0,,壳牌 灰喜力ULTRA 5W-40 ￥760.0
,,,,,,嘉实多 极护 SN 0W-40 ￥752.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥496.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥856.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥820.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥456.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥598.0
,,2010.05-2014 - 2.0 T,汉格斯特 Hengst ￥44.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥141.0,美孚 美孚1号 0W-40 ￥552.0
,,,,四效空调滤清器 ￥189.0,,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,,2010.11-2014 - 2.0 T5,汉格斯特 Hengst ￥44.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥141.0,美孚 美孚1号 0W-40 ￥552.0
,,,,四效空调滤清器 ￥189.0,,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,XC90,2010.04-2014 - 3.2 AWD,汉格斯特 Hengst ￥80.0,三效空调滤清器 ￥119.0,,美孚 美孚1号 0W-40 ￥736.0
,,,曼牌 Mann ￥89.0,,,壳牌 灰喜力ULTRA 5W-40 ￥760.0
,,,,,,嘉实多 极护 SN 0W-40 ￥752.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥496.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥856.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥820.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥456.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥598.0
,,2006.05-2014 - 3.2,汉格斯特 Hengst ￥80.0,三效空调滤清器 ￥119.0,,美孚 美孚1号 0W-40 ￥736.0
,,,曼牌 Mann ￥89.0,,,壳牌 灰喜力ULTRA 5W-40 ￥760.0
,,,,,,嘉实多 极护 SN 0W-40 ￥752.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥496.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥856.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥820.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥456.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥598.0
