品牌,车系,排量与年份,机滤,空调滤,空气滤,机油
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥463.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥408.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,2000.02-2005.06 - 1.6 16V,马勒 ￥26.0,三效空调滤清器 ￥49.0,马勒 ￥39.0,壳牌 蓝喜力HX7 5W-40 ￥282.0
,,,,四效空调滤清器 ￥89.0,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,2004.01-2014 - 1.6 16V,马勒 ￥26.0,三效空调滤清器 ￥79.0,汉格斯特 Hengst ￥67.0,壳牌 蓝喜力HX7 5W-40 ￥282.0
,,,汉格斯特 Hengst ￥49.0,四效空调滤清器 ￥129.0,曼牌 Mann ￥89.0,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,2002.01-2005.06 - 1.6 FSI (1J1 ,马勒 ￥26.0,三效空调滤清器 ￥49.0,马勒 ￥36.0,壳牌 蓝喜力HX7 5W-40 ￥282.0
,,,,四效空调滤清器 ￥89.0,曼牌 Mann ￥43.0,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,1997.08-2006.06 - 1.8L,马勒 ￥26.0,三效空调滤清器 ￥49.0,马勒 ￥36.0,壳牌 蓝喜力HX7 5W-40 ￥282.0
,,,汉格斯特 Hengst ￥49.0,四效空调滤清器 ￥89.0,曼牌 Mann ￥43.0,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,冠军 ￥48.0,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,1997.08-2005.06 - 1.8 T,马勒 ￥26.0,三效空调滤清器 ￥49.0,马勒 ￥36.0,壳牌 蓝喜力HX7 5W-40 ￥282.0
,,,汉格斯特 Hengst ￥49.0,四效空调滤清器 ￥89.0,曼牌 Mann ￥43.0,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,冠军 ￥48.0,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,2001.08-2005.06 - 1.8 T,马勒 ￥26.0,三效空调滤清器 ￥49.0,马勒 ￥36.0,壳牌 蓝喜力HX7 5W-40 ￥282.0
,,,汉格斯特 Hengst ￥49.0,四效空调滤清器 ￥89.0,曼牌 Mann ￥43.0,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,冠军 ￥48.0,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,1998.07-2005.06 - 2.0L,马勒 ￥26.0,三效空调滤清器 ￥49.0,马勒 ￥36.0,壳牌 蓝喜力HX7 5W-40 ￥282.0
,,,汉格斯特 Hengst ￥49.0,四效空调滤清器 ￥89.0,曼牌 Mann ￥43.0,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,冠军 ￥48.0,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,2000.10-2005.06 - 2.3 V5 20V,汉格斯特 Hengst ￥54.0,三效空调滤清器 ￥49.0,马勒 ￥36.0,壳牌 蓝喜力HX7 5W-40 ￥209.0
,,,,四效空调滤清器 ￥89.0,曼牌 Mann ￥43.0,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,1999.03-2005.06 - 2.8 V6 24V,汉格斯特 Hengst ￥54.0,三效空调滤清器 ￥49.0,马勒 ￥36.0,壳牌 蓝喜力HX7 5W-40 ￥355.0
,,,,四效空调滤清器 ￥89.0,曼牌 Mann ￥43.0,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,美孚 美孚1号 0W-40 ￥552.0
,,,,,,嘉实多 极护 SN 0W-40 ￥588.0
,,2002.09-2005.06 - 3.2 R32,汉格斯特 Hengst ￥54.0,三效空调滤清器 ￥49.0,马勒 ￥36.0,壳牌 蓝喜力HX7 5W-40 ￥355.0
,,,,四效空调滤清器 ￥89.0,曼牌 Mann ￥43.0,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,美孚 美孚1号 0W-40 ￥552.0
,,,,,,嘉实多 极护 SN 0W-40 ￥588.0
,,2005.11-2014 - 3.2 R32,汉格斯特 Hengst ￥54.0,三效空调滤清器 ￥79.0,曼牌 Mann ￥134.0,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,,,四效空调滤清器 ￥129.0,,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,美孚 美孚1号 0W-40 ￥644.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,2004.10-2014 - 2.0 GTI,马勒 ￥50.0,三效空调滤清器 ￥79.0,马勒 ￥29.0,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,马勒 ￥59.0,四效空调滤清器 ￥129.0,曼牌 Mann ￥99.0,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,汉格斯特 Hengst ￥56.0,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,汉格斯特 Hengst ￥74.0,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,曼牌 Mann ￥89.0,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,曼牌 Mann ￥89.0,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,2006.09-2014 - 2.0 TFSI GTI,马勒 ￥50.0,三效空调滤清器 ￥79.0,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,汉格斯特 Hengst ￥56.0,四效空调滤清器 ￥129.0,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,曼牌 Mann ￥89.0,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,2011.06-2014 - 2.0 TSI GTI Ed,马勒 ￥50.0,三效空调滤清器 ￥79.0,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,汉格斯特 Hengst ￥56.0,四效空调滤清器 ￥129.0,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,曼牌 Mann ￥89.0,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,2010.07-2014 - 1.4 TSI,马勒 ￥49.0,三效空调滤清器 ￥79.0,汉格斯特 Hengst ￥67.0,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,汉格斯特 Hengst ￥86.0,四效空调滤清器 ￥129.0,曼牌 Mann ￥99.0,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,曼牌 Mann ￥80.0,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,2008.06-2014 - 1.4 TSI,马勒 ￥49.0,,汉格斯特 Hengst ￥67.0,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,汉格斯特 Hengst ￥60.0,,曼牌 Mann ￥89.0,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,曼牌 Mann ￥80.0,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,2007.05-2008.05 - 1.4 TSI,马勒 ￥30.0,三效空调滤清器 ￥79.0,汉格斯特 Hengst ￥67.0,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,,四效空调滤清器 ￥129.0,曼牌 Mann ￥89.0,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,2008.10-2010.06 - 1.4 TSI,马勒 ￥49.0,三效空调滤清器 ￥79.0,马勒 ￥29.0,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,汉格斯特 Hengst ￥60.0,四效空调滤清器 ￥129.0,汉格斯特 Hengst ￥34.0,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,曼牌 Mann ￥80.0,,曼牌 Mann ￥99.0,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,2008.10-2010.06 - 1.4 TSI,马勒 ￥49.0,三效空调滤清器 ￥79.0,汉格斯特 Hengst ￥67.0,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,汉格斯特 Hengst ￥60.0,四效空调滤清器 ￥129.0,曼牌 Mann ￥89.0,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,曼牌 Mann ￥80.0,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,2003.10-2014 - 1.4 16V,马勒 ￥26.0,三效空调滤清器 ￥79.0,马勒 ￥39.0,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,,四效空调滤清器 ￥129.0,,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,2006.05-2014 - 1.4 16V,马勒 ￥26.0,三效空调滤清器 ￥79.0,马勒 ￥45.0,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,,四效空调滤清器 ￥129.0,汉格斯特 Hengst ￥50.0,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,2003.12-2014 - 1.4 FSI,马勒 ￥30.0,三效空调滤清器 ￥79.0,,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,汉格斯特 Hengst ￥37.0,四效空调滤清器 ￥129.0,,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,2003.10-2014 - 1.6 FSI,马勒 ￥30.0,三效空调滤清器 ￥79.0,,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,汉格斯特 Hengst ￥37.0,四效空调滤清器 ￥129.0,,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,2009.04-2014 - 2.0 TSI GTI,马勒 ￥59.0,三效空调滤清器 ￥79.0,马勒 ￥29.0,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,汉格斯特 Hengst ￥74.0,四效空调滤清器 ￥129.0,汉格斯特 Hengst ￥34.0,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,曼牌 Mann ￥89.0,,曼牌 Mann ￥99.0,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,"VI
- 2010.07-2014 - 1.4 TSI",马勒 ￥49.0,三效空调滤清器 ￥79.0,马勒 ￥29.0,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,,四效空调滤清器 ￥129.0,曼牌 Mann ￥99.0,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,"cross golf
- 2012.01-2014 - 1.4 T",汉格斯特 Hengst ￥86.0,三效空调滤清器 ￥79.0,汉格斯特 Hengst ￥34.0,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,,四效空调滤清器 ￥129.0,曼牌 Mann ￥99.0,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,辉腾,2002.04-2008.10 - 3.2 V6,汉格斯特 Hengst ￥70.0,三效空调滤清器 ￥179.0,曼牌 Mann ￥178.0,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,曼牌 Mann ￥168.0,,,美孚 美孚1号 0W-40 ￥552.0
,,,,,,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,2008.11-2014 - 3.6 V6,汉格斯特 Hengst ￥70.0,三效空调滤清器 ￥179.0,曼牌 Mann ￥178.0,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,曼牌 Mann ￥168.0,,,美孚 美孚1号 0W-40 ￥644.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,2003.05-2014 - 4.2 V8,曼牌 Mann ￥196.0,三效空调滤清器 ￥179.0,曼牌 Mann ￥178.0,壳牌 灰喜力ULTRA 5W-40 ￥760.0
,,,,,,美孚 美孚1号 0W-40 ￥736.0
,,,,,,嘉实多 极护 SN 0W-40 ￥752.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥496.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥856.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥820.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥456.0
,,2005.05-2014 - 6.0 W12,曼牌 Mann ￥168.0,三效空调滤清器 ￥179.0,曼牌 Mann ￥178.0,壳牌 灰喜力ULTRA 5W-40 ￥992.0
,,,,,,美孚 美孚1号 0W-40 ￥920.0
,,,,,,嘉实多 极护 SN 0W-40 ￥964.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥672.0
