品牌,车系,排量与年份,机滤,空调滤,空气滤,机油
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥387.0
,,2008.02-2011.02 - 1.4L,汉格斯特 Hengst ￥34.0,,马勒 ￥72.0,壳牌 黄喜力HX5 10W-40 ￥177.0
,,,曼牌 Mann ￥96.0,,,嘉实多 金嘉护 SN 10W-40 ￥207.0
,,,,,,海湾 Gulf 金标蓝极润 SN 10W-40 ￥276.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥387.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,名爵5,2012.03-2014 - 1.5L,马勒 ￥29.0,三效空调滤清器 ￥79.0,马勒 ￥34.0,壳牌 黄喜力HX5 10W-40 ￥128.0
,,,汉格斯特 Hengst ￥34.0,四效空调滤清器 ￥89.0,,嘉实多 金嘉护 SN 10W-40 ￥152.0
,,,,,,海湾 Gulf 金标蓝极润 SN 10W-40 ￥138.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥228.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥299.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥380.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥248.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥428.0
,,,,,,美孚 美孚1号 0W-40 ￥368.0
,,,,,,嘉实多 极护 SN 0W-40 ￥376.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥410.0
,名爵6,2011.01-2014 - 1.8 DVVT,马勒 ￥29.0,三效空调滤清器 ￥49.0,马勒 ￥58.0,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,汉格斯特 Hengst ￥34.0,四效空调滤清器 ￥89.0,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,2009.12-2014 - 1.8 DVVT,汉格斯特 Hengst ￥34.0,三效空调滤清器 ￥49.0,马勒 ￥58.0,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,曼牌 Mann ￥96.0,四效空调滤清器 ￥89.0,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,2011.01-2014 - 1.8T,马勒 ￥29.0,三效空调滤清器 ￥49.0,马勒 ￥58.0,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,汉格斯特 Hengst ￥34.0,四效空调滤清器 ￥89.0,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,2009.12-2014 - 1.8T,汉格斯特 Hengst ￥34.0,三效空调滤清器 ￥49.0,马勒 ￥58.0,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,曼牌 Mann ￥96.0,四效空调滤清器 ￥89.0,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,名爵7,2007.07-2014 - 1.8T,汉格斯特 Hengst ￥34.0,三效空调滤清器 ￥79.0,马勒 ￥59.0,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,曼牌 Mann ￥96.0,,曼牌 Mann ￥40.0,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,2007.07-2014 - 2.5L,马勒 ￥39.0,三效空调滤清器 ￥79.0,马勒 ￥59.0,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,曼牌 Mann ￥40.0,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,美孚 美孚1号 0W-40 ￥552.0
,,,,,,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
,,2007.08-2010.12 - 1.8L,汉格斯特 Hengst ￥34.0,三效空调滤清器 ￥79.0,马勒 ￥59.0,壳牌 黄喜力HX5 10W-40 ￥177.0
,,,曼牌 Mann ￥96.0,,曼牌 Mann ￥40.0,嘉实多 金嘉护 SN 10W-40 ￥207.0
,,,,,,海湾 Gulf 金标蓝极润 SN 10W-40 ￥276.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥387.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,名爵7L,2008.09-2014 - 1.8T,汉格斯特 Hengst ￥34.0,三效空调滤清器 ￥79.0,马勒 ￥59.0,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,,曼牌 Mann ￥96.0,,曼牌 Mann ￥40.0,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,美孚 美孚1号 0W-40 ￥460.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,2007.08-2010.12 - 2.5L,马勒 ￥39.0,三效空调滤清器 ￥79.0,马勒 ￥59.0,壳牌 蓝喜力HX7 5W-40 ￥374.0
,,,,,曼牌 Mann ￥40.0,壳牌 灰喜力ULTRA 5W-40 ￥612.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥424.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥666.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥664.0
,,,,,,美孚 美孚1号 0W-40 ￥552.0
,,,,,,嘉实多 极护 SN 0W-40 ￥588.0
,,,,,,嘉实多 磁护 SN 5W-30 ￥475.0
